Timestamp,Username,Sample_name,Class1,Class2
2021-05-05 01:57:39.066175,annotator2,47_speaker31_female,2,2
2021-05-05 01:58:24.450061,annotator2,30_speaker26_female,5,4
2021-05-05 01:58:56.026218,annotator2,25_speaker9_female,4,4
2021-05-05 01:59:34.808575,annotator2,18_speaker2_female,4,3
2021-05-05 02:00:10.158643,annotator2,55_speaker25_male,2,2
2021-05-05 02:00:40.811324,annotator2,23_speaker14_female_1,1,1
2021-05-05 02:01:03.130760,annotator2,23_speaker14_female,1,1
2021-05-05 02:01:31.123987,annotator2,47_speaker14_female,2,2
2021-05-05 02:02:12.947361,annotator2,14_speaker18_female,3,3
2021-05-05 02:03:06.197137,annotator2,5_speaker24_female,2,2
2021-05-05 02:03:57.233650,annotator2,38_speaker33_female,5,5
2021-05-05 02:10:29.580876,annotator2,20_speaker3_male,3,4
2021-05-05 02:11:15.748599,annotator2,33_speaker5_female,3,3
2021-05-05 02:11:34.883670,annotator2,49_speaker3_female_4,4,4
2021-05-05 02:12:15.383079,annotator2,48_speaker11_female,4,3
2021-05-05 02:12:57.897904,annotator2,13_speaker30_male,2,3
2021-05-05 02:13:30.333808,annotator2,35_speaker34_female,5,5
2021-05-05 02:14:19.238982,annotator2,8_speaker2_female,5,4
2021-05-05 02:15:50.312217,annotator2,41_speaker14_female,2,2
2021-05-05 02:16:23.545765,annotator2,20_speaker33_female,4,4
2021-05-05 02:17:08.481301,annotator2,7_speaker9_female,3,3
2021-05-05 02:17:59.765421,annotator2,38_speaker9_female,3,4
2021-05-05 02:18:51.745058,annotator2,31_speaker39_male,1,1
2021-05-05 02:19:35.319744,annotator2,22_speaker2_female,4,4
2021-05-05 02:20:18.825509,annotator2,36_speaker32_female,5,5
2021-05-05 02:22:01.130353,annotator2,52_speaker16_male,3,3
2021-05-05 02:22:46.079940,annotator2,2_speaker21_male,3,3
2021-05-05 02:23:31.761969,annotator2,47_speaker1_female,1,2
2021-05-05 02:24:46.592997,annotator2,27_speaker3_female,2,2
2021-05-05 02:25:32.777900,annotator2,30_speaker6_female,2,2
2021-05-05 02:26:15.493335,annotator2,39_speaker27_female_1,2,2
2021-05-05 02:27:29.532864,annotator2,37_speaker3_male,3,3
2021-05-05 02:28:08.589017,annotator2,16_speaker18_female,4,3
2021-05-05 02:29:08.878608,annotator2,19_speaker14_female,3,3
2021-05-05 02:30:00.255254,annotator2,17_speaker33_female,4,4
2021-05-05 02:30:44.704969,annotator2,27_speaker33_female,4,4
2021-05-05 02:31:15.101800,annotator2,20_speaker14_female_3,2,2
2021-05-05 19:20:22.577337,annotator2,32_speaker5_female,3,3
2021-05-05 19:21:25.766415,annotator2,55_speaker23_female,3,3
2021-05-05 19:22:17.722107,annotator2,48_speaker18_female,4,3
2021-05-05 19:23:04.559669,annotator2,7_speaker30_male,2,3
2021-05-05 19:23:37.831470,annotator2,46_speaker22_male,5,5
2021-05-05 19:24:26.617662,annotator2,30_speaker2_female,5,4
2021-05-05 19:25:05.450806,annotator2,44_speaker14_female,3,3
2021-05-05 19:25:33.929650,annotator2,41_speaker14_female_2,3,3
2021-05-05 19:26:11.374581,annotator2,48_speaker14_female,3,2
2021-05-05 19:26:49.517410,annotator2,29_speaker9_female,4,4
2021-05-05 19:27:41.520132,annotator2,6_speaker14_female,2,3
2021-05-05 19:28:19.593271,annotator2,18_speaker3_female,3,3
2021-05-05 19:29:18.574125,annotator2,20_speaker14_female,3,3
2021-05-05 19:30:08.425219,annotator2,5_speaker27_female,2,2
2021-05-05 19:30:45.998045,annotator2,19_speaker22_male,4,5
2021-05-05 19:31:20.153206,annotator2,9_speaker31_female,1,2
2021-05-05 19:32:01.625713,annotator2,24_speaker32_female,4,4
2021-05-05 19:32:42.490260,annotator2,22_speaker3_male,3,4
2021-05-05 19:33:33.722043,annotator2,4_speaker21_male,1,2
2021-05-05 19:34:01.004105,annotator2,51_speaker14_female_1,3,3
2021-05-05 19:34:50.717970,annotator2,2_speaker29_male,4,3
2021-05-05 19:35:26.933314,annotator2,29_speaker23_female,3,3
2021-05-05 19:36:08.210227,annotator2,11_speaker14_female,2,3
2021-05-05 19:36:32.436171,annotator2,49_speaker3_female_2,4,4
2021-05-05 19:37:20.656316,annotator2,1_speaker18_female,4,4
2021-05-05 19:38:00.107837,annotator2,31_speaker14_female_1,2,2
2021-05-05 19:38:55.444771,annotator2,27_speaker6_female,2,2
2021-05-05 19:39:41.867117,annotator2,20_speaker34_female,4,4
2021-05-05 19:40:40.418133,annotator2,35_speaker14_female_1,1,2
2021-05-05 19:41:32.741436,annotator2,31_speaker13_male,2,1
2021-05-05 19:46:28.130198,annotator2,2_speaker25_male,2,3
2021-05-05 19:47:04.554326,annotator2,3_speaker14_female_1,2,2
2021-05-05 19:47:28.772068,annotator2,54_speaker3_female,3,3
2021-05-05 19:48:24.886104,annotator2,1_speaker6_female,1,1
2021-05-05 19:49:18.887078,annotator2,16_speaker26_female,4,3
2021-05-05 19:50:00.033804,annotator2,27_speaker9_female,5,4
2021-05-05 19:50:31.130900,annotator2,51_speaker3_female,1,1
2021-05-05 19:51:12.840071,annotator2,23_speaker14_female_2,3,3
2021-05-05 19:52:38.384863,annotator2,40_speaker27_female,3,3
2021-05-05 19:53:23.581868,annotator2,30_speaker30_male,3,4
2021-05-05 19:54:12.314191,annotator2,17_speaker3_female_1,3,3
2021-05-05 20:24:23.586160,annotator2,21_speaker14_female,2,2
2021-05-05 20:25:13.412884,annotator2,38_speaker3_female,4,3
2021-05-05 20:25:59.327625,annotator2,42_speaker35_female,3,4
2021-05-05 20:27:10.362104,annotator2,18_speaker14_female_1,2,2
2021-05-05 20:28:03.614659,annotator2,7_speaker9_female_1,4,4
2021-05-05 20:28:34.213045,annotator2,58_speaker14_female_1,3,3
2021-05-05 20:29:15.323064,annotator2,23_speaker18_female_1,2,3
2021-05-05 20:29:56.221809,annotator2,10_speaker30_male,3,4
2021-05-05 20:30:17.547822,annotator2,6_speaker25_male,4,5
2021-05-05 20:30:39.212373,annotator2,51_speaker31_female,1,2
2021-05-05 20:31:37.709229,annotator2,3_speaker14_female,2,2
2021-05-05 20:32:12.528301,annotator2,3_speaker14_female_2,2,2
2021-05-05 20:32:46.218695,annotator2,55_speaker12_male,3,3
2021-05-05 20:33:18.505609,annotator2,17_speaker11_female_1,4,4
2021-05-05 20:33:59.686336,annotator2,37_speaker11_female,4,4
2021-05-05 20:34:46.624909,annotator2,25_speaker37_female,4,4
2021-05-05 20:35:41.239763,annotator2,41_speaker21_male,2,3
2021-05-05 20:39:20.271041,annotator2,40_speaker2_female,4,4
2021-05-05 20:41:42.769818,annotator2,58_speaker14_female,3,3
2021-05-05 20:42:36.572513,annotator2,14_speaker2_female,5,4
2021-05-05 20:42:57.997166,annotator2,56_speaker11_female,3,4
2021-05-05 20:44:36.615047,annotator2,53_speaker18_female,2,3
2021-05-05 21:03:03.128101,annotator2,41_speaker34_female,4,4
2021-05-05 21:04:17.101992,annotator2,11_speaker7_male,3,3
2021-05-05 21:05:49.965315,annotator2,30_speaker27_female,3,4
2021-05-06 22:55:04.502443,annotator2,45_speaker3_female_1,1,2
2021-05-06 22:55:52.506672,annotator2,1_speaker27_female,2,3
2021-05-06 22:56:33.120992,annotator2,39_speaker14_female_1,3,2
2021-05-06 22:57:35.726604,annotator2,7_speaker19_male,3,2
2021-05-06 22:58:17.615761,annotator2,16_speaker9_female,3,3
2021-05-06 22:58:53.733608,annotator2,31_speaker14_female,2,3
2021-05-06 22:59:28.196037,annotator2,12_speaker3_female_1,3,4
2021-05-06 22:59:54.934391,annotator2,49_speaker3_female_3,3,4
2021-05-06 23:00:57.554462,annotator2,32_speaker19_male,3,2
2021-05-06 23:01:26.161179,annotator2,52_speaker5_female_1,3,3
2021-05-06 23:01:54.104657,annotator2,49_speaker31_female,2,2
2021-05-06 23:02:34.191293,annotator2,20_speaker27_female,2,3
2021-05-06 23:03:08.659665,annotator2,24_speaker18_female,5,5
2021-05-06 23:03:40.170476,annotator2,12_speaker3_female,1,2
2021-05-06 23:04:29.688605,annotator2,4_speaker22_male_1,3,3
2021-05-06 23:05:14.537204,annotator2,39_speaker27_female_1,1,3
2021-05-06 23:06:36.756863,annotator2,59_speaker16_male,3,4
2021-05-06 23:07:16.950756,annotator2,22_speaker18_female,3,3
2021-05-06 23:08:09.585661,annotator2,40_speaker1_female,1,2
2021-05-06 23:08:45.717030,annotator2,50_speaker18_female,3,3
2021-05-06 23:09:35.831728,annotator2,2_speaker32_female,3,3
2021-05-06 23:10:03.186824,annotator2,22_speaker32_female,5,5
2021-05-06 23:10:46.874699,annotator2,27_speaker14_female,2,3
2021-05-06 23:11:14.041744,annotator2,53_speaker14_female,3,3
2021-05-06 23:11:51.866551,annotator2,48_speaker7_male,4,4
2021-05-06 23:12:39.090998,annotator2,26_speaker9_female,3,3
2021-05-06 23:13:26.547049,annotator2,30_speaker2_female_1,4,4
2021-05-06 23:14:28.169375,annotator2,18_speaker5_female,3,3
2021-05-06 23:15:05.538454,annotator2,25_speaker36_male,1,2
2021-05-06 23:15:40.270320,annotator2,31_speaker14_female_3,3,3
2021-05-06 23:16:25.665213,annotator2,16_speaker3_female,3,4
2021-05-06 23:17:16.174867,annotator2,1_speaker18_female_1,3,3
2021-05-06 23:17:40.065376,annotator2,58_speaker31_female,3,3
2021-05-06 23:18:15.540524,annotator2,30_speaker3_female,2,3
2021-05-06 23:18:57.623133,annotator2,57_speaker24_female,3,4
2021-05-06 23:19:22.050668,annotator2,46_speaker3_female_1,2,3
2021-05-06 23:20:12.345766,annotator2,33_speaker25_male_2,3,3
2021-05-06 23:20:51.476760,annotator2,14_speaker14_female,2,3
2021-05-06 23:21:27.288004,annotator2,12_speaker14_female,3,2
2021-05-06 23:22:33.432468,annotator2,18_speaker23_female,2,3
2021-05-06 23:23:08.488695,annotator2,41_speaker31_female,1,2
2021-05-06 23:23:52.887810,annotator2,11_speaker21_male,3,4
2021-05-06 23:24:32.774553,annotator2,39_speaker23_female,2,2
2021-05-06 23:25:14.083371,annotator2,43_speaker24_female,3,3
2021-05-06 23:26:04.122192,annotator2,40_speaker1_female_1,1,1
2021-05-06 23:26:38.190840,annotator2,21_speaker39_male,1,2
2021-05-06 23:26:55.081739,annotator2,57_speaker36_male,3,4
2021-05-06 23:27:39.635523,annotator2,15_speaker27_female,3,3
2021-05-06 23:28:09.316500,annotator2,51_speaker1_female,2,3
2021-05-06 23:28:40.712525,annotator2,33_speaker25_male,3,3
2021-05-06 23:29:14.312434,annotator2,20_speaker31_female,2,2
2021-05-06 23:29:52.155658,annotator2,19_speaker10_female,4,4
2021-05-06 23:30:19.661473,annotator2,30_speaker25_male,4,5
2021-05-06 23:30:43.853845,annotator2,45_speaker31_female,2,3
2021-05-06 23:31:19.196056,annotator2,18_speaker7_male,3,3
2021-05-06 23:31:55.363921,annotator2,39_speaker35_female_1,3,3
2021-05-06 23:32:32.940432,annotator2,26_speaker27_female,3,3
2021-05-06 23:32:55.610799,annotator2,56_speaker5_female,3,3
2021-05-06 23:33:34.488449,annotator2,24_speaker3_female,1,2
2021-05-06 23:35:43.503914,annotator2,5_speaker39_male,1,1
2021-05-06 23:40:05.794579,annotator2,26_speaker23_female,3,3
2021-05-06 23:40:44.368545,annotator2,24_speaker24_female,4,4
2021-05-06 23:41:12.705869,annotator2,31_speaker18_female,3,3
2021-05-06 23:42:16.431070,annotator2,35_speaker9_female,5,5
2021-05-06 23:42:54.722661,annotator2,57_speaker35_female,3,4
2021-05-06 23:43:36.593682,annotator2,19_speaker31_female,2,1
2021-05-06 23:44:01.812358,annotator2,54_speaker9_female,3,4
2021-05-06 23:44:46.929826,annotator2,38_speaker3_male,3,3
2021-05-06 23:45:32.245847,annotator2,2_speaker3_female_1,3,3
2021-05-06 23:46:15.980105,annotator2,33_speaker34_female,4,4
2021-05-06 23:47:03.138309,annotator2,15_speaker42_female,3,3
2021-05-06 23:47:34.921488,annotator2,12_speaker33_female,4,5
2021-05-06 23:48:09.119101,annotator2,2_speaker36_male,2,2
2021-05-06 23:48:45.472771,annotator2,28_speaker30_male,3,3
2021-05-06 23:49:15.427376,annotator2,46_speaker2_female,4,4
2021-05-06 23:50:06.596854,annotator2,5_speaker14_female,3,3
2021-05-06 23:50:45.728595,annotator2,47_speaker7_male,4,4
2021-05-06 23:51:25.830896,annotator2,53_speaker17_female,4,4
2021-05-06 23:52:02.847030,annotator2,54_speaker3_male,3,3
2021-05-06 23:52:28.469165,annotator2,36_speaker9_female,5,5
2021-05-06 23:53:09.116722,annotator2,27_speaker18_female_1,3,4
2021-05-06 23:53:44.780308,annotator2,10_speaker2_female_1,4,5
2021-05-06 23:54:34.835124,annotator2,35_speaker18_female,4,4
2021-05-06 23:55:09.429926,annotator2,53_speaker3_female,4,5
2021-05-06 23:55:44.319107,annotator2,56_speaker14_female,3,3
2021-05-06 23:56:32.156665,annotator2,19_speaker33_female,4,4
2021-05-06 23:57:10.555180,annotator2,46_speaker3_male,3,4
2021-05-06 23:57:42.648036,annotator2,13_speaker3_female_2,4,4
2021-05-06 23:58:28.046634,annotator2,45_speaker7_male,4,3
2021-05-06 23:59:05.027561,annotator2,34_speaker14_female,3,3
2021-05-06 23:59:32.517120,annotator2,6_speaker29_male,5,5
2021-05-07 00:00:23.225435,annotator2,47_speaker3_female,3,3
2021-05-07 00:01:23.268458,annotator2,35_speaker14_female,3,4
2021-05-07 00:02:06.538231,annotator2,13_speaker3_female_1,4,4
2021-05-07 00:02:47.034602,annotator2,47_speaker2_female,4,5
2021-05-07 00:03:55.318922,annotator2,3_speaker21_male,2,2
2021-05-07 00:06:20.322863,annotator2,27_speaker21_male,3,3
2021-05-07 00:07:42.494202,annotator2,7_speaker14_female,2,2
2021-05-08 20:29:43.000421,annotator6,4_speaker9_female,2,3
2021-05-08 20:31:07.726731,annotator6,47_speaker3_female,3,3
2021-05-08 20:32:39.569956,annotator6,7_speaker9_female_1,4,4
2021-05-08 20:34:30.535580,annotator6,53_speaker18_female_1,3,2
2021-05-08 20:35:25.841030,annotator6,15_speaker18_female,3,3
2021-05-08 20:36:09.635733,annotator6,20_speaker14_female_2,2,2
2021-05-08 20:37:02.967148,annotator6,49_speaker31_female,1,2
2021-05-08 20:37:49.619785,annotator6,53_speaker34_female,2,3
2021-05-08 20:38:26.986759,annotator6,22_speaker7_male,3,3
2021-05-08 20:39:26.638272,annotator6,44_speaker22_male,3,5
2021-05-08 20:39:56.138158,annotator6,20_speaker14_female_3,2,2
2021-05-08 20:40:22.901355,annotator6,33_speaker25_male_2,4,4
2021-05-08 20:40:44.260840,annotator6,47_speaker22_male,2,3
2021-05-08 20:41:20.105640,annotator6,53_speaker7_male,4,4
2021-05-08 20:42:01.847120,annotator6,38_speaker28_male,1,3
2021-05-08 20:42:43.449934,annotator6,49_speaker1_female,2,3
2021-05-08 20:43:12.748437,annotator6,19_speaker3_female,3,3
2021-05-08 20:44:19.408573,annotator6,34_speaker36_male,2,2
2021-05-08 20:45:03.206536,annotator6,23_speaker41_male,2,3
2021-05-08 20:45:37.610946,annotator6,30_speaker34_female,3,3
2021-05-08 20:46:39.681276,annotator6,18_speaker41_male,1,2
2021-05-08 20:47:01.943963,annotator6,28_speaker28_male,3,4
2021-05-08 20:47:33.804342,annotator6,7_speaker14_female_1,2,2
2021-05-08 20:48:07.266730,annotator6,4_speaker27_female,1,3
2021-05-08 20:48:46.945468,annotator6,19_speaker17_female,3,2
2021-05-08 20:49:37.856728,annotator6,8_speaker14_female_1,2,2
2021-05-08 20:50:16.020469,annotator6,32_speaker3_female,2,2
2021-05-08 20:50:36.522770,annotator6,28_speaker33_female,3,3
2021-05-08 20:51:41.019101,annotator6,8_speaker18_female,2,3
2021-05-08 20:52:02.691065,annotator6,57_speaker35_female,3,4
2021-05-08 20:52:26.601479,annotator6,52_speaker18_female,4,3
2021-05-08 20:52:47.745741,annotator6,28_speaker30_male,1,3
2021-05-08 20:53:05.426247,annotator6,28_speaker2_female,4,4
2021-05-08 20:53:43.531513,annotator6,34_speaker4_female,4,3
2021-05-08 20:54:05.870155,annotator6,56_speaker14_female_1,5,4
2021-05-08 20:54:25.989454,annotator6,13_speaker36_male,3,3
2021-05-08 20:55:01.923687,annotator6,3_speaker11_female,4,4
2021-05-08 20:55:03.336916,annotator6,3_speaker11_female,4,4
2021-05-08 20:55:32.872323,annotator6,4_speaker32_female,4,4
2021-05-08 20:55:56.854427,annotator6,7_speaker9_female,4,4
2021-05-08 20:56:10.230321,annotator6,7_speaker9_female,4,4
2021-05-08 20:56:42.506930,annotator6,32_speaker1_female,2,3
2021-05-08 20:56:52.828145,annotator6,32_speaker1_female,2,3
2021-05-08 20:57:38.513304,annotator6,39_speaker30_male,4,4
2021-05-08 20:58:18.175677,annotator6,48_speaker23_female,3,3
2021-05-08 20:58:52.688312,annotator6,31_speaker13_male,2,2
2021-05-08 21:02:20.760681,annotator6,30_speaker23_female,4,4
2021-05-08 21:03:03.186512,annotator6,43_speaker35_female,2,3
2021-05-08 21:03:34.191168,annotator6,35_speaker12_male,2,3
2021-05-08 21:03:53.806960,annotator6,21_speaker38_male,3,4
2021-05-08 21:04:18.288753,annotator6,30_speaker25_male,4,4
2021-05-08 21:04:37.140874,annotator6,13_speaker11_female,4,4
2021-05-08 21:05:05.556229,annotator6,10_speaker30_male,2,2
2021-05-08 21:05:29.333340,annotator6,55_speaker24_female,5,4
2021-05-08 21:06:03.718455,annotator6,50_speaker18_female_2,5,4
2021-05-08 21:06:31.608097,annotator6,40_speaker27_female,3,3
2021-05-08 21:06:59.680517,annotator6,10_speaker22_male,3,3
2021-05-08 21:07:23.353160,annotator6,55_speaker23_female,4,4
2021-05-08 21:07:50.458493,annotator6,39_speaker3_female,4,4
2021-05-08 21:08:14.298344,annotator6,27_speaker7_male,3,3
2021-05-08 21:08:44.886099,annotator6,20_speaker34_female,3,3
2021-05-08 21:09:12.604186,annotator6,27_speaker33_female,3,4
2021-05-08 21:09:48.432840,annotator6,36_speaker41_male,3,3
2021-05-08 21:10:17.984203,annotator6,4_speaker3_female,4,4
2021-05-08 21:10:56.302327,annotator6,36_speaker3_female,2,2
2021-05-08 21:11:38.154545,annotator6,3_speaker19_male,1,3
2021-05-08 21:11:55.697852,annotator6,44_speaker0_female,4,4
2021-05-08 21:12:17.396590,annotator6,25_speaker19_male,2,2
2021-05-08 21:12:52.700193,annotator6,21_speaker22_male,3,4
2021-05-08 21:13:09.935234,annotator6,54_speaker18_female_1,4,4
2021-05-08 21:13:37.338888,annotator6,40_speaker32_female,2,3
2021-05-08 21:14:00.649469,annotator6,8_speaker25_male,4,4
2021-05-08 21:14:56.095202,annotator6,33_speaker20_female,3,4
2021-05-08 21:15:38.837599,annotator6,5_speaker26_female,2,2
2021-05-08 21:16:14.221718,annotator6,17_speaker3_female,2,2
2021-05-08 21:16:41.440478,annotator6,2_speaker1_female_1,2,3
2021-05-08 21:17:00.863304,annotator6,53_speaker15_male,2,4
2021-05-08 21:17:16.673829,annotator6,11_speaker11_female,3,4
2021-05-08 21:17:45.961147,annotator6,36_speaker32_female,3,4
2021-05-08 21:18:33.893542,annotator6,58_speaker8_female,3,3
2021-05-08 21:18:59.499855,annotator6,27_speaker3_female_1,5,4
2021-05-08 21:19:30.475716,annotator6,29_speaker3_male,3,3
2021-05-08 21:20:05.043018,annotator6,57_speaker3_female,2,2
2021-05-08 21:20:33.178853,annotator6,3_speaker21_male,3,3
2021-05-08 21:20:50.801565,annotator6,28_speaker18_female,4,4
2021-05-08 21:21:21.043553,annotator6,48_speaker11_female,3,4
2021-05-08 21:21:37.372400,annotator6,39_speaker14_female,3,3
2021-05-08 21:22:17.806966,annotator6,13_speaker21_male,3,4
2021-05-08 21:22:52.971552,annotator6,34_speaker27_female,3,3
2021-05-08 21:23:10.959874,annotator6,24_speaker24_female,4,4
2021-05-08 21:23:29.117305,annotator6,2_speaker36_male,2,3
2021-05-08 21:23:48.220724,annotator6,35_speaker35_female,2,3
2021-05-08 21:24:16.290169,annotator6,13_speaker19_male,3,4
2021-05-08 21:24:37.491357,annotator6,31_speaker14_female_2,2,4
2021-05-08 21:24:54.622298,annotator6,38_speaker9_female,4,4
2021-05-08 21:25:09.762538,annotator6,51_speaker3_female,2,2
2021-05-08 21:25:31.362563,annotator6,8_speaker29_male,2,2
2021-05-08 21:25:53.825092,annotator6,30_speaker6_female,1,2
2021-05-08 21:27:14.995655,annotator6,32_speaker31_female,2,2
2021-05-08 21:27:38.711016,annotator6,17_speaker29_male,2,4
2021-05-08 21:27:57.501057,annotator6,20_speaker3_male,3,3
2021-05-08 21:28:18.591154,annotator6,11_speaker7_male,3,3
2021-05-08 21:29:40.450456,annotator6,19_speaker22_male,3,4
2021-05-08 21:30:05.418877,annotator6,28_speaker3_female,4,4
2021-05-08 21:30:30.584219,annotator6,15_speaker29_male_1,2,2
2021-05-08 21:30:51.788590,annotator6,37_speaker11_female,3,3
2021-05-08 21:31:13.171305,annotator6,21_speaker5_female,3,3
2021-05-08 21:31:30.438311,annotator6,5_speaker24_female,4,4
2021-05-08 21:32:29.678057,annotator6,38_speaker40_male,3,4
2021-05-08 21:36:48.243036,annotator6,23_speaker23_female,2,3
2021-05-08 21:37:11.449552,annotator6,12_speaker14_female,2,2
2021-05-08 21:37:30.898840,annotator6,23_speaker36_male,1,2
2021-05-08 21:38:06.265743,annotator6,53_speaker17_female,3,3
2021-05-08 21:38:29.393135,annotator6,13_speaker3_male,2,3
2021-05-08 21:38:48.169993,annotator6,32_speaker23_female,3,3
2021-05-08 21:39:04.679928,annotator6,2_speaker21_male,2,3
2021-05-08 21:39:27.352808,annotator6,4_speaker22_male,3,3
2021-05-08 21:39:41.488698,annotator6,1_speaker14_female,3,3
2021-05-08 21:39:55.940687,annotator6,32_speaker13_male,1,2
2021-05-08 21:39:57.689285,annotator6,32_speaker13_male,1,2
2021-05-08 21:40:19.288006,annotator6,28_speaker3_female_1,3,3
2021-05-08 21:46:44.056409,annotator6,12_speaker41_male,3,4
2021-05-08 21:47:07.469093,annotator6,26_speaker27_female,3,3
2021-05-08 21:47:34.612100,annotator6,41_speaker2_female,2,2
2021-05-08 21:47:50.559202,annotator6,13_speaker12_male,1,3
2021-05-08 21:48:05.434833,annotator6,41_speaker9_female,4,4
2021-05-08 21:48:19.812421,annotator6,17_speaker33_female,4,4
2021-05-08 21:48:35.679114,annotator6,47_speaker2_female,2,2
2021-05-08 21:48:51.181062,annotator6,2_speaker1_female,1,2
2021-05-08 21:49:08.167954,annotator6,49_speaker3_female_1,3,3
2021-05-08 21:49:47.385922,annotator6,28_speaker4_female,3,4
2021-05-08 21:50:11.868309,annotator6,54_speaker23_female,2,3
2021-05-08 21:50:32.824356,annotator6,31_speaker18_female,2,3
2021-05-08 21:50:52.225208,annotator6,18_speaker3_female_1,3,4
2021-05-08 21:51:22.854923,annotator6,35_speaker34_female,3,4
2021-05-08 21:51:58.928209,annotator6,56_speaker11_female_1,3,4
2021-05-08 21:53:27.986452,annotator6,8_speaker13_male,2,2
2021-05-08 21:53:47.262595,annotator6,45_speaker3_female_1,2,2
2021-05-08 21:54:03.392661,annotator6,48_speaker24_female,3,4
2021-05-08 21:54:33.243253,annotator6,9_speaker14_female,3,3
2021-05-08 21:54:58.591707,annotator6,29_speaker29_male,3,4
2021-05-08 21:55:17.268557,annotator6,32_speaker25_male,3,4
2021-05-08 21:55:44.757745,annotator6,35_speaker41_male,3,2
2021-05-08 21:56:08.247565,annotator6,53_speaker18_female,3,3
2021-05-08 21:56:26.697158,annotator6,4_speaker18_female,3,4
2021-05-08 21:56:44.396592,annotator6,43_speaker7_male,2,3
2021-05-08 21:56:59.678197,annotator6,31_speaker32_female,1,2
2021-05-08 21:57:27.378202,annotator6,1_speaker27_female,1,3
2021-05-08 21:57:49.693131,annotator6,30_speaker39_male,1,2
2021-05-08 21:58:04.610711,annotator6,58_speaker31_female,1,2
2021-05-08 21:58:17.829819,annotator6,45_speaker31_female,1,2
2021-05-08 21:58:38.713488,annotator6,2_speaker25_male,3,4
2021-05-08 21:58:59.449657,annotator6,4_speaker28_male,1,3
2021-05-08 21:59:18.858043,annotator6,3_speaker14_female_1,3,2
2021-05-08 21:59:36.922009,annotator6,16_speaker18_female,2,3
2021-05-08 21:59:51.767277,annotator6,27_speaker18_female_1,3,3
2021-05-08 22:00:05.967063,annotator6,46_speaker1_female,1,2
2021-05-08 22:00:26.133187,annotator6,16_speaker14_female,2,3
2021-05-08 22:01:08.488877,annotator6,35_speaker22_male,2,3
2021-05-08 22:01:26.982487,annotator6,1_speaker6_female,1,2
2021-05-08 22:01:43.848289,annotator6,1_speaker38_male,1,3
2021-05-08 22:02:00.367364,annotator6,23_speaker14_female_1,1,3
2021-05-08 22:02:16.464019,annotator6,41_speaker14_female_1,3,3
2021-05-08 22:02:34.543778,annotator6,24_speaker4_female,3,3
2021-05-08 22:02:55.832385,annotator6,38_speaker35_female,3,4
2021-05-08 22:03:45.639798,annotator6,22_speaker14_female,3,3
2021-05-08 22:07:46.145101,annotator6,35_speaker1_female,2,4
2021-05-08 22:08:11.240232,annotator6,55_speaker1_female,1,2
2021-05-08 22:08:28.768334,annotator6,25_speaker36_male,1,2
2021-05-08 22:08:45.921495,annotator6,39_speaker27_female,3,3
2021-05-08 22:09:08.327781,annotator6,57_speaker36_male_1,2,3
2021-05-08 22:09:33.739091,annotator6,33_speaker4_female,3,4
2021-05-08 22:10:58.762086,annotator6,18_speaker3_female,3,3
2021-05-08 22:11:15.113506,annotator6,39_speaker27_female_1,3,3
2021-05-08 22:11:34.508176,annotator6,28_speaker27_female,3,4
2021-05-08 22:11:50.303654,annotator6,43_speaker24_female,3,4
2021-05-08 22:12:08.336278,annotator6,17_speaker38_male,1,3
2021-05-08 22:12:42.416739,annotator6,3_speaker2_female,2,3
2021-05-08 22:13:00.595154,annotator6,36_speaker27_female,2,3
2021-05-08 22:13:26.430887,annotator6,6_speaker37_female,3,4
2021-05-08 22:13:44.343861,annotator6,40_speaker14_female,3,3
2021-05-08 22:14:01.821550,annotator6,24_speaker21_male,3,4
2021-05-08 22:14:27.611001,annotator6,46_speaker3_female_1,2,3
2021-05-08 22:14:45.604906,annotator6,3_speaker13_male,1,2
2021-05-08 22:14:48.817338,annotator6,3_speaker13_male,1,2
2021-05-08 22:15:14.251847,annotator6,27_speaker14_female,2,3
2021-05-08 22:15:47.821379,annotator6,3_speaker14_female,2,3
2021-05-08 22:16:20.375093,annotator6,6_speaker6_female,2,3
2021-05-08 22:16:40.143072,annotator6,20_speaker14_female_1,2,3
2021-05-08 22:16:55.638660,annotator6,8_speaker2_female_1,3,2
2021-05-08 22:17:17.803457,annotator6,32_speaker4_female,3,3
2021-05-08 22:17:33.681330,annotator6,29_speaker11_female,3,3
2021-05-08 22:17:48.812261,annotator6,14_speaker38_male,2,4
2021-05-08 22:18:09.313102,annotator6,41_speaker10_female,3,4
2021-05-08 22:18:26.378446,annotator6,7_speaker14_female,3,3
2021-05-08 22:18:42.524172,annotator6,23_speaker18_female,3,3
2021-05-08 22:19:02.239202,annotator6,25_speaker18_female,3,4
2021-05-08 22:19:25.070072,annotator6,11_speaker20_female,3,4
2021-05-08 22:19:51.690558,annotator6,52_speaker23_female,3,3
2021-05-08 22:20:12.832595,annotator6,1_speaker18_female,3,4
2021-05-08 22:20:29.484228,annotator6,13_speaker39_male,1,3
2021-05-08 22:20:53.363983,annotator6,12_speaker27_female,3,3
2021-05-08 22:21:05.025619,annotator6,8_speaker14_female,2,2
2021-05-08 22:21:19.884187,annotator6,47_speaker18_female,3,4
2021-05-08 22:21:35.296612,annotator6,2_speaker3_female_1,2,3
2021-05-09 15:30:34.035454,annotator5,53_speaker3_female,3,2
